Run#,pull#0,Marble#,Color,#left,pull#1,Marble#,Color,#left,pull#2,Marble#,Color,#left,pull#3,Marble#,Color,#left,pull#4,Marble#,Color,#left,pull#5,Marble#,Color,#left,pull#6,Marble#,Color,#left,pull#7,Marble#,Color,#left,pull#8,Marble#,Color,#left,pull#9,Marble#,Color,#left,pull#10,Marble#,Color,#left,pull#11,Marble#,Color,#left,pull#12,Marble#,Color,#left,pull#13,Marble#,Color,#left,pull#14,Marble#,Color,#left,pull#15,Marble#,Color,#left,pull#16,Marble#,Color,#left,pull#17,Marble#,Color,#left,pull#18,Marble#,Color,#left,pull#19,Marble#,Color,#left,pull#20,Marble#,Color,#left,pull#21,Marble#,Color,#left,pull#22,Marble#,Color,#left,pull#23,Marble#,Color,#left,pull#24,Marble#,Color,#left,pull#25,Marble#,Color,#left,pull#26,Marble#,Color,#left,pull#27,Marble#,Color,#left,pull#28,Marble#,Color,#left,pull#29,Marble#,Color,#left,pull#30,Marble#,Color,#left,pull#31,Marble#,Color,#left,pull#32,Marble#,Color,#left,pull#33,Marble#,Color,#left,pull#34,Marble#,Color,#left,pull#35,Marble#,Color,#left,pull#36,Marble#,Color,#left,pull#37,Marble#,Color,#left,pull#38,Marble#,Color,#left,pull#39,Marble#,Color,#left,pull#40,Marble#,Color,#left,pull#41,Marble#,Color,#left,pull#42,Marble#,Color,#left,pull#43,Marble#,Color,#left,pull#44,Marble#,Color,#left,pull#45,Marble#,Color,#left,pull#46,Marble#,Color,#left,pull#47,Marble#,Color,#left,pull#48,Marble#,Color,#left,pull#49,Marble#,Color,#left,pull#50,Marble#,Color,#left,pull#51,Marble#,Color,#left,pull#52,Marble#,Color,#left,pull#53,Marble#,Color,#left,pull#54,Marble#,Color,#left,pull#55,Marble#,Color,#left,pull#56,Marble#,Color,#left,pull#57,Marble#,Color,#left,pull#58,Marble#,Color,#left,pull#59,Marble#,Color,#left,0,0,25,1,30,1,6,1,30,2,28,1,30,3,9,1,30,4,7,1,30,5,23,1,30,6,11,1,30,7,6,2,29,8,18,1,29,9,17,1,29,10,20,1,29,11,8,2,28,12,8,1,28,13,18,1,28,14,27,1,28,15,22,1,28,16,22,2,27,17,18,2,26,18,14,1,26,19,10,1,26,20,21,2,25,21,23,2,24,22,1,1,24,23,10,2,23,24,18,1,23,25,17,2,22,26,11,1,22,27,7,1,22,28,2,1,22,29,20,1,22,30,11,2,21,31,3,1,21,32,20,2,20,33,5,1,20,34,18,1,20,35,11,1,20,36,15,2,19,37,14,2,18,38,1,2,17,39,7,2,16,40,8,1,16,41,0,1,16,42,12,2,15,43,1,2,14,44,12,2,13,45,1,2,12,46,8,2,11,47,4,2,10,48,9,2,9,49,5,2,8,50,6,1,8,51,2,2,7,52,0,2,6,53,2,2,5,54,0,1,5,55,2,2,4,56,0,2,3,57,0,2,2,58,1,2,1,59,0,2,0,
11,0,14,1,30,1,22,1,30,2,2,1,30,3,7,1,30,4,16,1,30,5,1,1,30,6,23,1,30,7,27,1,30,8,27,2,29,9,18,1,29,10,8,1,29,11,1,2,28,12,26,1,28,13,19,1,28,14,25,1,28,15,8,1,28,16,18,1,28,17,2,1,28,18,19,2,27,19,4,1,27,20,6,2,26,21,21,1,26,22,18,1,26,23,2,2,25,24,3,2,24,25,4,2,23,26,8,1,23,27,3,1,23,28,14,2,22,29,10,1,22,30,12,1,22,31,0,1,22,32,2,1,22,33,11,2,21,34,4,2,20,35,13,2,19,36,6,1,19,37,8,2,18,38,13,2,17,39,5,1,17,40,13,1,17,41,1,2,16,42,8,2,15,43,14,1,15,44,5,2,14,45,5,2,13,46,8,2,12,47,0,2,11,48,10,2,10,49,2,1,10,50,0,2,9,51,2,2,8,52,7,2,7,53,2,2,6,54,2,2,5,55,3,2,4,56,3,2,3,57,0,2,2,58,0,2,1,59,0,2,0,
12,0,14,1,30,1,4,1,30,2,11,1,30,3,18,1,30,4,8,1,30,5,29,1,30,6,26,1,30,7,27,1,30,8,21,1,30,9,14,2,29,10,23,1,29,11,20,2,28,12,25,2,27,13,25,1,27,14,16,1,27,15,1,1,27,16,10,1,27,17,14,1,27,18,12,1,27,19,0,1,27,20,14,2,26,21,10,2,25,22,23,2,24,23,14,2,23,24,21,2,22,25,10,2,21,26,7,1,21,27,5,1,21,28,4,2,20,29,6,2,19,30,5,1,19,31,14,1,19,32,4,2,18,33,8,1,18,34,10,2,17,35,11,1,17,36,6,1,17,37,6,2,16,38,15,2,15,39,0,2,14,40,6,2,13,41,12,1,13,42,7,1,13,43,12,2,12,44,4,2,11,45,4,2,10,46,9,2,9,47,4,1,9,48,3,2,8,49,0,2,7,50,3,2,6,51,3,2,5,52,3,2,4,53,3,1,4,54,2,2,3,55,2,2,2,56,1,1,2,57,1,2,1,58,0,1,1,59,0,2,0,
13,0,2,1,30,1,21,1,30,2,19,1,30,3,0,1,30,4,14,1,30,5,13,1,30,6,20,1,30,7,7,1,30,8,6,1,30,9,12,1,30,10,17,1,30,11,11,1,30,12,10,1,30,13,24,1,30,14,16,1,30,15,25,1,30,16,14,2,29,17,21,1,29,18,23,2,28,19,15,2,27,20,25,1,27,21,25,2,26,22,23,1,26,23,3,1,26,24,15,2,25,25,1,1,25,26,21,2,24,27,21,2,23,28,19,2,22,29,17,2,21,30,3,2,20,31,17,1,20,32,18,1,20,33,14,1,20,34,9,2,19,35,7,1,19,36,16,2,18,37,7,2,17,38,14,2,16,39,10,2,15,40,0,2,14,41,8,2,13,42,3,1,13,43,4,2,12,44,2,1,12,45,3,2,11,46,8,2,10,47,1,2,9,48,1,2,8,49,1,2,7,50,6,1,7,51,5,2,6,52,0,2,5,53,2,1,5,54,2,2,4,55,0,1,4,56,0,2,3,57,1,2,2,58,1,2,1,59,0,2,0,
14,0,26,1,30,1,29,1,30,2,23,1,30,3,6,1,30,4,11,1,30,5,16,1,30,6,0,1,30,7,9,1,30,8,9,2,29,9,16,1,29,10,21,1,29,11,5,1,29,12,5,2,28,13,18,1,28,14,16,1,28,15,16,2,27,16,3,1,27,17,0,2,26,18,14,2,25,19,5,1,25,20,10,1,25,21,14,1,25,22,3,1,25,23,15,2,24,24,21,1,24,25,6,1,24,26,21,2,23,27,10,2,22,28,20,1,22,29,1,1,22,30,6,2,21,31,13,1,21,32,18,2,20,33,3,2,19,34,17,2,18,35,13,2,17,36,13,2,16,37,3,2,15,38,9,2,14,39,12,1,14,40,6,1,14,41,12,2,13,42,2,2,12,43,10,1,12,44,3,1,12,45,5,2,11,46,5,1,11,47,10,2,10,48,8,2,9,49,0,1,9,50,2,2,8,51,0,2,7,52,3,2,6,53,2,2,5,54,1,2,4,55,0,2,3,56,2,2,2,57,1,2,1,58,0,1,1,59,0,2,0,
15,0,14,1,30,1,17,1,30,2,5,1,30,3,11,1,30,4,0,1,30,5,6,1,30,6,21,1,30,7,18,1,30,8,9,1,30,9,17,2,29,10,27,1,29,11,4,1,29,12,21,1,29,13,0,2,28,14,24,1,28,15,3,2,27,16,7,2,26,17,10,1,26,18,18,2,25,19,7,1,25,20,14,2,24,21,10,2,23,22,15,2,22,23,6,1,22,24,10,2,21,25,5,1,21,26,0,1,21,27,3,2,20,28,12,1,20,29,12,2,19,30,1,1,19,31,4,2,18,32,1,2,17,33,0,2,16,34,1,2,15,35,7,1,15,36,12,1,15,37,12,2,14,38,7,2,13,39,9,1,13,40,0,1,13,41,6,1,13,42,5,1,13,43,8,1,13,44,2,2,12,45,4,2,11,46,2,2,10,47,5,2,9,48,6,2,8,49,6,2,7,50,1,2,6,51,0,2,5,52,0,1,5,53,3,2,4,54,2,1,4,55,3,1,4,56,1,2,3,57,2,2,2,58,1,2,1,59,0,2,0,
16,0,0,1,30,1,16,1,30,2,3,1,30,3,1,1,30,4,7,1,30,5,22,1,30,6,16,2,29,7,9,1,29,8,3,2,28,9,7,1,28,10,7,2,27,11,4,1,27,12,16,1,27,13,13,1,27,14,15,1,27,15,10,1,27,16,21,1,27,17,17,1,27,18,16,2,26,19,9,1,26,20,18,2,25,21,20,1,25,22,4,2,24,23,11,1,24,24,19,2,23,25,7,1,23,26,7,2,22,27,14,2,21,28,0,2,20,29,3,1,20,30,0,2,19,31,18,1,19,32,16,1,19,33,1,1,19,34,7,1,19,35,16,2,18,36,14,2,17,37,7,2,16,38,14,1,16,39,1,2,15,40,10,1,15,41,8,1,15,42,7,2,14,43,2,2,13,44,5,2,12,45,10,2,11,46,3,2,10,47,3,2,9,48,8,2,8,49,1,2,7,50,3,2,6,51,1,2,5,52,2,2,4,53,2,1,4,54,2,2,3,55,0,1,3,56,1,2,2,57,0,2,1,58,0,1,1,59,0,2,0,
17,0,17,1,30,1,2,1,30,2,29,1,30,3,13,1,30,4,16,1,30,5,3,1,30,6,3,2,29,7,15,2,28,8,1,1,28,9,4,1,28,10,21,1,28,11,19,1,28,12,15,2,27,13,1,2,26,14,2,1,26,15,13,1,26,16,23,1,26,17,22,1,26,18,5,1,26,19,9,1,26,20,7,1,26,21,5,2,25,22,13,1,25,23,17,1,25,24,4,1,25,25,2,2,24,26,17,2,23,27,14,1,23,28,4,1,23,29,2,2,22,30,2,2,21,31,20,2,20,32,15,1,20,33,15,2,19,34,6,1,19,35,1,2,18,36,3,1,18,37,12,2,17,38,4,2,16,39,3,2,15,40,9,2,14,41,2,2,13,42,7,1,13,43,12,1,13,44,6,2,12,45,4,1,12,46,6,2,11,47,10,2,10,48,6,2,9,49,4,2,8,50,4,2,7,51,4,1,7,52,3,2,6,53,2,2,5,54,0,1,5,55,1,2,4,56,3,2,3,57,0,2,2,58,0,2,1,59,0,2,0,
18,0,8,1,30,1,15,1,30,2,26,1,30,3,9,1,30,4,12,1,30,5,13,1,30,6,18,1,30,7,24,1,30,8,15,2,29,9,17,2,28,10,26,1,28,11,20,1,28,12,22,2,27,13,25,2,26,14,5,1,26,15,16,1,26,16,12,2,25,17,12,2,24,18,14,2,23,19,20,2,22,20,9,2,21,21,4,1,21,22,20,1,21,23,12,1,21,24,10,1,21,25,3,1,21,26,4,2,20,27,3,2,19,28,6,2,18,29,8,1,18,30,16,1,18,31,4,1,18,32,13,2,17,33,7,2,16,34,0,1,16,35,15,2,15,36,0,2,14,37,2,2,13,38,8,1,13,39,6,2,12,40,4,1,12,41,3,1,12,42,7,2,11,43,2,2,10,44,7,1,10,45,2,2,9,46,1,1,9,47,0,1,9,48,7,1,9,49,6,2,8,50,5,1,8,51,3,2,7,52,0,2,6,53,0,2,5,54,2,2,4,55,1,1,4,56,3,2,3,57,2,2,2,58,0,2,1,59,0,2,0,
19,0,12,1,30,1,5,1,30,2,4,1,30,3,0,1,30,4,24,1,30,5,6,1,30,6,27,1,30,7,20,1,30,8,26,1,30,9,13,1,30,10,18,1,30,11,20,2,29,12,27,1,29,13,16,1,29,14,16,2,28,15,16,1,28,16,5,2,27,17,1,1,27,18,25,2,26,19,4,2,25,20,5,1,25,21,10,2,24,22,20,1,24,23,18,1,24,24,22,2,23,25,10,2,22,26,17,2,21,27,5,2,20,28,12,2,19,29,16,2,18,30,0,2,17,31,11,1,17,32,1,1,17,33,6,1,17,34,8,1,17,35,3,2,16,36,2,1,16,37,14,2,15,38,7,2,14,39,9,2,13,40,12,1,13,41,3,1,13,42,6,1,13,43,7,1,13,44,12,2,12,45,0,2,11,46,10,2,10,47,6,2,9,48,5,2,8,49,7,1,8,50,2,2,7,51,6,2,6,52,1,2,5,53,2,2,4,54,2,2,3,55,1,1,3,56,2,1,3,57,1,2,2,58,0,2,1,59,0,2,0,
20,0,9,1,30,1,16,1,30,2,12,1,30,3,21,1,30,4,25,1,30,5,4,1,30,6,9,2,29,7,1,1,29,8,8,1,29,9,10,1,29,10,9,1,29,11,6,1,29,12,7,1,29,13,18,1,29,14,14,1,29,15,10,2,28,16,22,1,28,17,27,1,28,18,0,1,28,19,7,2,27,20,24,1,27,21,4,2,26,22,13,1,26,23,11,2,25,24,0,2,24,25,5,2,23,26,0,2,22,27,0,1,22,28,9,2,21,29,1,1,21,30,14,1,21,31,5,2,20,32,0,2,19,33,6,2,18,34,5,1,18,35,16,1,18,36,0,2,17,37,12,2,16,38,1,2,15,39,14,2,14,40,10,2,13,41,7,2,12,42,6,1,12,43,4,1,12,44,2,1,12,45,6,2,11,46,4,2,10,47,5,1,10,48,2,2,9,49,5,2,8,50,1,2,7,51,6,2,6,52,2,2,5,53,1,2,4,54,0,1,4,55,3,2,3,56,1,2,2,57,1,1,2,58,0,2,1,59,0,2,0,
21,0,19,1,30,1,3,1,30,2,12,1,30,3,9,1,30,4,11,1,30,5,10,1,30,6,5,1,30,7,0,1,30,8,10,2,29,9,20,1,29,10,26,1,29,11,17,1,29,12,11,2,28,13,8,1,28,14,7,1,28,15,19,2,27,16,4,1,27,17,24,2,26,18,20,1,26,19,3,2,25,20,9,2,24,21,7,2,23,22,16,1,23,23,5,1,23,24,8,1,23,25,22,1,23,26,14,2,22,27,21,2,21,28,7,2,20,29,12,2,19,30,1,1,19,31,0,2,18,32,14,1,18,33,15,1,18,34,6,2,17,35,13,2,16,36,3,2,15,37,4,2,14,38,3,2,13,39,0,2,12,40,10,1,12,41,6,1,12,42,8,2,11,43,6,2,10,44,1,2,9,45,6,2,8,46,7,1,8,47,6,2,7,48,6,2,6,49,1,1,6,50,5,2,5,51,3,1,5,52,0,1,5,53,2,1,5,54,4,1,5,55,4,2,4,56,2,2,3,57,1,2,2,58,0,2,1,59,0,2,0,
22,0,20,1,30,1,16,1,30,2,25,1,30,3,23,1,30,4,4,1,30,5,29,1,30,6,23,2,29,7,28,2,28,8,2,1,28,9,5,1,28,10,8,1,28,11,14,1,28,12,18,1,28,13,11,1,28,14,17,1,28,15,21,1,28,16,6,1,28,17,1,1,28,18,3,1,28,19,17,2,27,20,13,1,27,21,8,2,26,22,25,1,26,23,14,1,26,24,9,1,26,25,2,2,25,26,2,2,24,27,0,1,24,28,12,2,23,29,8,2,22,30,3,2,21,31,6,2,20,32,6,1,20,33,12,2,19,34,0,2,18,35,10,1,18,36,17,2,17,37,2,2,16,38,6,2,15,39,13,1,15,40,10,1,15,41,6,2,14,42,13,1,14,43,2,1,14,44,2,2,13,45,4,2,12,46,0,2,11,47,7,1,11,48,10,2,10,49,7,2,9,50,5,2,8,51,1,1,8,52,2,2,7,53,6,2,6,54,2,2,5,55,0,2,4,56,3,2,3,57,0,2,2,58,1,2,1,59,0,2,0,
